gov Id 識別碼,gov Name 景點名稱,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C1_376420000A_000255,宜蘭運動公園,ChIJw0XSCuXkZzQRIg4juN22z6E,宜蘭運動公園,4.4,6153,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",26060台灣宜蘭縣宜蘭市中山路一段755號,121.7525,24.7380556,OPERATIONAL,{'open_now': True},AeeoHcL9QZSCnA-zR_B-2kD2F-81Ttu0SjE7TA4JxKpQxC4jmg0yG-JDoCM6j7_M101CKYDYiGNLW9YkOG6d68ZDejhVehkOL-niHfHI53Bk7UDTEvaX-SQ5f0-08sWaHs_lHamJRgv7vJe8yU_ldqTabNPS3LhhCM2sK3IijtMl5PctgqpfdHK23fVe3JsnabLX-MmfEmo3Z821FzOq8os18iRZ1JDalD_M7Y0hCSsNhnwppIzH80DvOw0__F_S8UtUVajAB1HMboIw5dDR1tu-9UzS9XDOO-avzXidCRqBJxZrOpIIqYg
C1_376420000A_000259,冬山河生態綠舟,ChIJnZcO8jXmZzQRBLiQt-TL26M,冬山河生態綠舟,4.3,10139,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",269台灣宜蘭縣冬山鄉冬山路二段172號,121.78828,24.638719,OPERATIONAL,{'open_now': True},AeeoHcLNTYLN8ZP9dd9sR9V5zsRGlQxOWK_knOW1oqDGaUMsE5Cx5WrQUAvrDgIeAiEOgBe9Lr-7QzBwG87CHDYcrngVws3hUJDi0JBMDPThz1Tg1naOk5qpABW1rr56zhqpa1h6CYlFsZfRNi-EXbmXIqh95vq3ySA3scIA5InkYKXjmRzzUxyYTV9OJUC9v8KjUMKcSIj2qSfoc-Qrp7adL3z-X8cnsLvnNXoQQISCJWmEkrLoAbu2cPtC3XgICs6686rnOTti9N918LjwPiaIaKV1pzIwm9U_dr7gA5TcDIe4P7wV2C8
C1_376420000A_000311,宜蘭文學館,ChIJ2UlVcMTkZzQRWeDcngOvOlA,宜蘭文學館,4.1,1313,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市舊城南路縣府二巷19號,121.749406,24.7550209,OPERATIONAL,{'open_now': True},AeeoHcLQ8qqcvvlQsWO7VUtkVuR7TYMeeJ4ZAuzKFbeRdHtSy3M0PklDUcxndsRgkkTY-CqvnQ6v0e74E0ztBY5iAPuJyOKikzUrIBF4LCgYyndP0_-7lZSpIyxknYPUesztQWbYcXsr_QSNjOSFDy5L4KgmApp0UN5CJ-cTS4x-cmGdyU9ELURduDK-Hlo5XtP0sJW0JkNloTIdKc8yMOUNJH63XqiEiUZXU2wDgru4RSXd7qYYODMtta68lD93vLmr9gcbwmxr6bz5uPkE2_7WMB_7pPt0EqGUV7TcoS33x0ASySKELhteOIhWNZEqXuGaDWIvkXZFh-qLdyp5OZDmjn3csB8RqzKJl7OmWr-4UfQuUFAYq79gCMe225q-tfQEpBRdMezlwSUwBq0IHmeWwuSkOp5uXSHggsbq9cBW3fXoLQZRW7WGtmvbX1NKf2uQXREJi9eh9HK8o6v9ppe6_NlJvKSzB340exMGMqhKSaaVY-gg-f5-EjVgrcYe1ASRWtEE7WAOJBwpiZSIaDIy6XH63pEfbU62Yrxim6oYBNx7WaB_5jSHzz-vM64ZiQsmt_RdDnsmAmsl5Q
C1_376420000A_000312,宜蘭設治紀念館,ChIJC_DVbEPvZzQRXuKuQ79CIGA,宜蘭設治紀念館,4.3,2936,"['tourist_attraction', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市舊城南路力行3巷3號,121.7495415,24.755325,OPERATIONAL,{'open_now': True},AeeoHcJbLcbDLKfw_lG6txJSCGpSeygOZigC7tmyjOLEXjcptFnky_n4A1sd2D8eFlarpE82XszAugs5_tcY2Mxr-ZS3zwJlvfnrBC6olm8vRuEWRLHQ_Y3mKLDc5fekqXQsW03C0kI08RXf0JWbazOGcq8KwF6penjJyWvFy9P5qjTB_B8lTMJPEotbABz92GR4st89OowciM5UsKfVDyd2tMmDq91KEVeY8Ezq_Y8Q_WErxhC93FAVuFBnijrsKcbwQogdQjjEmq50dJMRIql_KVYasfGFF5gC1d12Wzph_LHuT1woLFI
C1_376420000A_000313,台灣戲劇館,ChIJVTBXopvlZzQRvyi7jOkCG0s,台灣戲劇館,4.8,9,"['museum', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市中山路三段1號,121.7517547,24.7548647,OPERATIONAL,,AeeoHcJTNcgbvz3WxLfEAvDr6PbKYUeJ3GuhH6S0NJITDVBHmD_eYMUuZAGbGDkvx3sl-BzsGKHWk7F0m9Hs-xZl5uG9JzylOpCtdPXoP4TkJDXD7EYU94HEMiXSjVS1HJuqKws3fRH_eGvUaD0aGquwHMJrZCWsrhxi71fNxDdvEB0U_gQbLZ3RQtif-9uRST0yxZJFPuiZZdgJTdvQVLYhmsCQA26m0GtzhXsllh19YbwZl-cRF58cwCOr284uRMv6r9UwS-0xytWGYA4dqu9gek16gTTGYO-IGfzWhoDr9bOHXuU2U9rbIYJcb1wu1qD23cR-C7czLoZREhwjvEF--S5v0fm1k5XT3765I1Ym-sjyzPkzN4hLIjcpzFN7wAamHItEeEnKAkJ9FS0yfVKjiptlbOg02xN-xxT5As1nJlqRCRqsYRodROffrXUwpPKYV5v13saN-Qo7tipWpJjopNcjS1aebwW4F5SoeomCFsD042UYuRn8ffvbAkq1fi4KTkIHSZlLO9qV0GJ7vdXVY9G2W18RmAHroHEmEcP66dH95fzVMjSEeWAK74caM1CTPuNmjk5w
C1_376420000A_000314,宜蘭美術館,ChIJMyZ6msTkZzQR-ihlfGlEKDw,宜蘭美術館,4.4,855,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",260台灣宜蘭縣宜蘭市中山路三段1號,121.7517871,24.7549228,OPERATIONAL,{'open_now': True},AeeoHcL55MoUMk44K8ui-V6KqHhC92UorfRgw42XdhtyAb0sK4wcWpDjGMRZ6uY1YWeOhlurRj6_f86sQX0CTRuOE2_2NFg2-GXt9fOM-4mzARSh9Zzt8iqC7vi_5mnHSQRh2Hta4eTzwWKVt9n48jSGK44vtCPm3A-kfiH5bR4mDLccBji3VG9c1Ki-gd_dnxZiXuKvDMSPSEQygO3POKFD4URXJ7XeTlou66_98OrwPt43_JSpviMDp9i0dGrI_IIZ9IWSHt3vm8tT28gg5LaavgcZam6D6qqsuXHWio88teX4VLxeJNQ
C1_376420000A_000328,羅東文化工場,ChIJv4AbDojmZzQR0aMfle7r4MU,羅東文化工場,4.3,4078,"['tourist_attraction', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮純精路一段96號,121.7645683,24.6718652,OPERATIONAL,{'open_now': True},AeeoHcKrAHEqqrJ7zOmL3g_Ng0Dk0O-ch8QEjO1JUEAi3KW9d73g4oK5CiPWDliP_zIL_b5ilWH96go5LN0xHtmjn7Lah2Ct2TCpcMlIg1Q3BZDYp9gNWpjzpFj8WzHJvx_h59at219jVwZCjchPjiimpzhPIzI3Q9HEAnEQcFDkCDKArrhEqY5NT9CWwtsmQ6WydzhGahezLiPI7wQJDrz-Rc1F2ZE4EVeFlmxD_t-5PLHOJ9mDWpwioHHO9bnRjsejIp2ME4Y7QWWz65AacfomqG91-PjA6XcV-2qFT1UBzh_Jd5yySBd_u9VcZHFvLFRwTvkCm7z6HEkaiBLK_ggxSvtZfIeihJbtvknQ_RSMAvPAn0oSr16eMdm90mj0-0DAu8T8sfFbsLUjLcJBscqkPZFeZwabrhHO6BzDA-DkT7p13_cGpVzpixwAvSPrxJaURxSvGnF0R0fLKzBvqctBEZl_Vqsmpp5-gkkrAu0j7daq0ve9HJ8KLVR5nZVl5LTS23HKHgI_xu_bbFvQldx7zojBDno0HF4AvxXJ48JOA2VHaE5Cp3ZV5L4RGpEv8UF32BJNZJUird7ukQ
C1_376420000A_000335,二結庄生活文化館,ChIJ9Sbnk7PlZzQR7giX4sssNWk,二結庄生活文化館,4.1,26,"['tourist_attraction', 'point_of_interest', 'establishment']",台灣宜蘭縣五結鄉舊街一路80號268,121.768797,24.7083011,CLOSED_TEMPORARILY,,AeeoHcLlDGPFJ5Iv3S-EBRUs6WzhMrIXD3sVSrd-jr-4AOAKUFeU4YnfRJpegxp0xMuV94bJgw0ZyngWAMEaVn72a5NDHIHiK26OK0VwwJ0-8f0lS0oU_D7jQZLUA06OD7sdKumeMuFTXXScjndQ2pKJsgjFhGOHxKRkeaiSTW0XqdhOzMUtB5LFlW9FsaY45fraeMOyzZ9kNwRY_1VpdEBKBcOHFWfhT7wEu8QdKGgpfVP04PJBLk-kHf7CVEMLtLZR7TLuKnQlna8UQ5Pa6KkQjU0uxvVJlmCYs-efXtGeGmGT9uy3Z5TEZe_LWsq5zGKDOirvR_xk7tPxfNfx8fkU43kblwJ1dwNqYkpaDgLKY9JPbNkj2HgM7r3ccBPZCnJCRG_n3oDSGdetSV_3GvUE6Va0uUzJCN_5ynZjkgesTDgk2j1I-BtrcDzzNWgMIGtT6RdahrL1ddOY_fYOhLxmwJPKPIRvjrTgnZmLJ64Ts7IzFJ-_tUQBEe0hOmtYoGScQEDUxXTzPsGauLmgRiR-t_cXts_8dr0StYoR5a7eUipD_7mprW-qpQCa7PFIAqvpV3s4t-eW
C1_376420000A_000339,宜蘭河自行車道,ChIJszdwsILkZzQR91URlClDF_I,宜蘭河自行車道,4.3,12,"['point_of_interest', 'establishment']",台灣宜蘭縣員山鄉,121.7192779,24.745095,OPERATIONAL,{'open_now': True},AeeoHcI4wawrvKDPiJMf6D9gS1Ti9digStsxZpp3f80bSxhm3GU4tdsK1O359yHWABEt3uzVE2_RPYOJGAjJ_6665ZPv6u6Dms7cvcN5z8-m1921kUcoLJ1yQD6_ym_GGxEYO6qIWJgUCVuYKSXEMHQFKQa0owwruKglWWmKYqb2GxK0fSWEWwnNaRt50xMFYAlYEf0xm7xMLqvfAt_8hUZBp4fAzRD-iiPQBHr15koKr2YxqQ9eN1nmYCztXYSsZEY3F9cOGySUgxY68Sushb98cbddaeQbAkMJZFP2G2Hpkk14B49mUh7mt_2CiKVbQwmYaAPYS54Zqmf8kuRpLAOVlkM-086zuLx9pUbY23MRqIU-OQXPDSP0qgwAGGlZtD_rzRGCgq21ye91W-msLQQGz7TAuSYIaWxa7fwsimXDl7nTvG7JmrWmGLntwuh__9TQqdOu2JFWWWl97JMOvt4b_q8jrcEtwPgZaDUVcv32AG-seHdQ304nWgA_5EXzh-6lR009GHCbDzIUgCiXZmvThKDAt-OQW5nmnFZey5tD6hjeZZAR1sTIAz9aVcuAc6Fb7ntKhzR4
C1_376420000A_000343,安農溪自行車道,ChIJR3vIOzbgZzQRdVzw4t1jeVI,安農溪自行車道,4.5,346,"['tourist_attraction', 'point_of_interest', 'establishment']",台灣宜蘭縣三星鄉,121.650136,24.659692,OPERATIONAL,{'open_now': True},AeeoHcJIUdYu8Wm0osZcQ3NF5b1wMKKeCfM_saYA-LBYmsTcENEKERTLhWF_ItG2JS3IEXonJBfGnv3Av7sKia-sySV8TaCL62Mh96ChQyFaS8Ve1BqR5K54tBG-oVejLV9TjM2pzrBTfVXQRdkhowCGrp6B4zyATGvUX3p6YdMRgSFfrWZL_WKgHQI3zhDxiQ0DKhg_RAE2F9Q7gdIH4dMU_cQooCp-QMcURRPG0UanThLG6jtPGPy10HwHgTGhpuN1_TGhQ1Rt7Dvv1FJkCrfqMWEq35Xu_hKi7tV1fF8d1liYHGhTWjUWgsUku4Mme3aUbN7NggapE58FlP0XdlwOuHvWpEiB3NaN4vT0TkqHzG9obFJ1rg3MUds8cPo2A7eC322U-A803JUw4aeUhJJgIYrhYiFPIGFjISJZR29ZkL9UJklw-4RcA9JaM5a9IUYjkRWDk-SwpxpILlQD9Nd8emS3uFBTOBqGR2_stMIKSYbLxi0BzstdzpnNi192whVJqbQm_ArGR4BM_lswTEpYLXKbAWWXg_oyebAiaKmpP4_ja61eTbroSj7QIF_sAwtWndn6cJklLdUSzA
C1_376420000A_000345,冬山河自行車道,ChIJO4gx-wHmZzQRtQGX44Cp3mI,冬山河自行車道,4.6,218,"['park', 'point_of_interest', 'establishment']",269台灣宜蘭縣冬山鄉,121.8098247,24.6670688,OPERATIONAL,{'open_now': True},AeeoHcKyeibt5SVvAV1EMrMbhhTr7gVBUqu9kFbHvNWLLx_RccTOTa5MKaaLjiom-zN9o4VczJecR4G5j_BPK3H-y66CLvV2O3Zw19U3QdI2E2kws8YOtGUnMdWr8W6J0nl8U9BUf0m5c09evfho6QeGwfnwJ0rgzbV6Uck9I18ONES4W95Zm3B2vg22VXfGHI1q1dCzqcsgOSf2GMlf959qmj9xc-V_Loz7MHXsuA3Q4jlGOBRPXMhoLxlV_jXJocHNjMzeg2hWxuoGta9N2QL_prnFz8r5v8iDLvOHGiaaop9rfFCfBoE
C1_376420000A_000359,蜊埤湖,ChIJHTubuhTjZzQRPxPjCG-lBbE,蜊埤湖,4.1,3459,"['tourist_attraction', 'point_of_interest', 'establishment']",264台灣宜蘭縣員山鄉蜊埤路,121.6971855,24.7553143,OPERATIONAL,{'open_now': True},AeeoHcKH-MHdnQNT4VTOHkf5peBIwXQ-MgYoF0zcAVlitMSqyUJU_wvEofhl1HZFEDbcyuFkDZocTvevVN6LhkdBiXk3MS3000vhQDemeNRx1D--tzTENq3Ek-w909XOa1jhX4pR0NdrfI5XqBW1dE8knyTOks96DPncZnKQSvYDBplcO9tpOfMPIEhoEnluIeHtpNwoxCWDfyda85UV_fGiEIuQ6rbgTMgC8YMPjoRPl_SL8jNOVQBojnUvP0o7t_Npx1ldW0Ixz15qqn6ZXu_XlgVz_2FeyV6GVi_Y0LFKSc9L_8A8RtjqRuA6wjVjftNqux0a27i-3clSN6c1DxsOsq9UIe1Mjtd3BJUICWi9KMX9A2aj8XbFgm49N9uCOiYRuON7ABcDGT-3X3kIRCqqmZcu8ORiSTusExzUIKr6Ah0ieSLOJzxPD4kMiQNz3pgBLRN6u7S8kbuhHzVjChDUlR7hnrF_o_Sx3V8isEexB6S-tDy554Cv6chzA_9gz7RL36Z86b-h03rV1T8TncMUiWDOYzRizawxf_HGov037Lfn_4aG5B3rujShHUPb_fmFx9mSHUmuim4bOA
C1_376420000A_000367,太平山國家森林遊樂區,ChIJ_TaOy7JwaDQRFf4T-zm2dqo,太平山國家森林遊樂區,4.6,8444,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",267台灣宜蘭縣大同鄉太平巷58之1號,121.5350318,24.497724,OPERATIONAL,{'open_now': True},AeeoHcJQx73PHVhhpiTNaUs5MSNaWHFx2V3bILoE6jwkJIXy_UzIXKt6cOJi5Tk_eOY9mX_ZWZKb2J3QjyL_1jPKt0XyW8oXiOyJsTobipb5DUBmcfQ1sj4s7ojKTPZXf4XtCFrazyFFPu01C-7tcB_LTBS0iUf0bSMBu0dokqpIKToGfr8tYdGaFfDXJH9GHcf1I7_MxnudAsRJnz-XAQT1pv8UyGxcX57OHZFlihCv2olz6DEz-UhzK4VwcyxL7TXSUKyMkfdsX-sAugWu9zBY5K-EPBUltrcMBla_LLIb22Hd0vD5LVEp9vGRLK9OEpO0l8eGFdnMl6oF9nimgCG6qlIi9LaWLBUksoyHi736SNzKfd6AVlDs8xheJvGuGk6JnH3ay8fwTY_BYiVtflLBvRqVxWLCG1Ww1YElHkuP2tctMMcm2sPGQ33BNXMEAb6G-9yKiMgnoquAZR_NoZjJNHBLI2AolXWnqlp15cR4AEafE6N98Xsix7OaABa4v1ryDUWlhNR8NhL7llNnPB_Ul1DpCfDOoag7b6VzrhKjEC3uDyYiEOrmusRo4Ca5xVEyPf0kC5bT
C1_376420000A_000390,仁山植物園,ChIJI5W_Vw3nZzQRrzAvR-_n9i0,仁山植物園,4.3,3944,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",269台灣宜蘭縣冬山鄉新寮路500號,121.7594213,24.6245913,OPERATIONAL,{'open_now': True},AeeoHcJJI_Y2wlC5_bnMES87QLFE3XwDJ39Elt9NuQhq2xtOySX6i0vHv3z07tvGpqAksr-FGgo02qhT4ZBeMXbuFJ4r8aBTRrsuQhKucrZMUXtIdJZNlRyj1lta_WsXQdCkeRsS5DeqncChLVDj0xpW5a9p6-ivp6GNdnwh3juMruSHaYt6brrMOar5rIdPAMor72LK0zuc5OVx-i-nR3YF_2M_x1h80Hvp0zJoBMoM_KZrfoXb2aFrW27OU--sb6LFwXzZxYwkB1iwlv3nUyfZbfEdAjL9A-Vb6_SEMfdac1Naq0W8ryb035vmfmPt3dgawWxI99vVxGAroUtixQ7mV0h3_ESHI8EQKM9rVZrDlTETGnpuAYRNoqHyGHW9y87L8PmHESsXoedyGzKTxiSBLiWgasAo329Ow6bNf5EuudBtCVHDGDLcchvhoKEMO5lS0XkktgPo5Fwdr_bi2wAeu1ZFVDHuY_2URBY5NQ0zZ8r7_SAo0ZXio0wDC0RT4Z9h_jFGjpNPUMv1_c-oDT6GSGKz4WLPyceJq5NXDdLEC_McNC9B6S1nlQENIGzeoQApV9GyIy14
C1_376420000A_000393,新寮瀑布,ChIJ3RhtF2DnZzQRRheu25qsk_M,新寮瀑布,4.5,2960,"['tourist_attraction', 'point_of_interest', 'establishment']",269台灣宜蘭縣冬山鄉新寮二路,121.744857,24.6011819,OPERATIONAL,{'open_now': True},AeeoHcKZ36an8DLOn3DohMBTBut9QmV7VBVUBjovGBCwy9cdmoKbPi20gLYsjRtgi40ezJ_diLF0VS3yVcQjyIEf88bkccb6z6Qp10WIgkYVubwVOszWAG_YeuL4Wg33L3qgWbIoPaUDvihH8YU_vLXY86MH4grHTs43x00CLb8-sqRNkswXNlP2cAnWuoli34JwQbLc1kejhIR3QFSWMQREqSJ_FeK0-i-V0DX9yjlhSrsGpKJp07fuHN7QVsqxm275p8Fa2AJBJAlZGb1WjHEJXYA9T3nN-T5burw6-Ax0sJCwGSzt-Ck
C1_376420000A_000395,東岳湧泉,ChIJmV4fbkXDZzQRnzpRESRVlMM,東岳湧泉,4.4,381,"['tourist_attraction', 'point_of_interest', 'establishment']",272台灣宜蘭縣南澳鄉272,121.8310008,24.5243055,CLOSED_TEMPORARILY,,AeeoHcJHidltEZQnzpKNRIm4PpNNVlwdeEDpGf7BjGDjqcK5E85nDRKAbJJ-cIlufd9FZzVgNCY1Z3hP1a7AAFRNyibrwCVfDOcr9FaWud0ZJSEHuJbcXmkbNK7Nj7OHPLuctRL9OTlASxc8S8jr7OVTbm81r3Djdy67O4vykyhKkOWPqzO0cjVb6NQ0cpyFOuCXaKfusuMzilOajm3KBgyFIbjcBzHOE3Yz66epORi1HrULDrBUqDENz8s9GBn8aK_crx3bAjf2Vj8OQrISwzQgDXun95NRDDoZLF3BVMXnyR9keVPx-pQ
C1_376420000A_000410,望龍埤,ChIJX3qwoUvjZzQRD_TNlJmeDzQ,望龍埤,4.3,13948,"['tourist_attraction', 'point_of_interest', 'establishment']",264台灣宜蘭縣員山鄉,121.6990972,24.7766,OPERATIONAL,{'open_now': True},AeeoHcJ689Uqby1K8Mdlf0nc1MSTGKSFKKcuPeEI6QCTvXeZsz2Y2TYGxrmcvwDXmKntS2htdit1FgFqSILh10pkzyAj63wSSKVO6nTiJ_LR-j3rbYMAA8nSvykTfEi3IgqnaNcES5-5HNUDdnVqy1XqtVh6AqUTgvFogbZ7k6ysnp1pMaMJOrtDy03ZDPcf_rB6rigU5hWUIsyAdU9ZK95q8JDVpeQu8P0n2NQ95cJscONvFnQscWdG8WkQyZR937FwDz2ddepTtVCopmVFIsKEnaV4074CVfaJ1c7hXPXkNee-R2adW4o
C1_376420000A_000413,長埤湖風景區,ChIJ2WyDKrcKaDQRrbGZayWe9bg,長埤湖風景區,4.0,2267,"['tourist_attraction', 'point_of_interest', 'establishment']",266台灣宜蘭縣三星鄉,121.6109619,24.6440544,OPERATIONAL,{'open_now': True},AeeoHcLQJWu4xNBfh9AMYdDzi79KqCxjHCFdVyVRyHrVhJiYQQHB1REXZekXHeAlBWurtjwHPDz_soamb9ZJ-91CQSwprItK00hfE2j_7pyN-HIa0ZUAAJKA6x9ldfh28fpi_GkOPSQpqpue1e99rqN82qq-zW3i-KhhA2REcFjaF-YQodz4rVV-P-DNJ16UlEljoHirfYlNmye1ihCzFFzg2K_6Ittki6D24lZ13BVHgB51udk9uYVy8z_BSzOzUdbbvJJHOBqZntT1I9XF-AJ5s2m58uuprUW1akM9AJ6NTuOmOtzmWTg
C1_376420000A_000426,羅東林業文化園區,ChIJMY-Oj9blZzQR-KxtOScEVwc,羅東林業文化園區,4.4,23425,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",265台灣宜蘭縣羅東鎮中正北路118號,121.7722507,24.6819306,OPERATIONAL,{'open_now': True},AeeoHcJ-A9iReKpDhINzSEBMkO0ArpDlUllHc_PZIEYZLPlEcKyuaHhPenJ4q5y7u1_wp6pscz-ZTmeL-rHRqUzR3XULL0DJGNAnFd0emamBSsOD7LVerBWmRKUhWCv3USe8F7Ee2r6M2pB0NNCZQ5lBTib9N77gbo5-wGbPAbUlQNzvYQqq7ShtORGbbJ-XvYEGdc_DVaBbg6eU52oMbmhwM3p0DFYfbmRZB1kDI1XWgjZCOVf13nc-d800lGb7KmW6_wdXWFBFO6ICe2hnFvuGXpVbFYE8koXsMrVJsVdMbNRXu6nsEts
C1_376420000A_000436,菌寶貝博物館,ChIJGdn6jEz7ZzQR-ly6VpiGDms,菌寶貝博物館,4.3,2811,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",26053台灣宜蘭縣宜蘭市梅洲一路22號,121.735571,24.77634,OPERATIONAL,{'open_now': True},AeeoHcKhvoSab3PFE0vpWTik19-1pXNSXpJEy5FVSRzvRzKFPDidu2VANHTuR0-hPOnK99ZtumOvtcM7GRgu0-qGKUMvdBGuv6I1vB09wJxQYnFL3H7-A0PTrZwKqFmBignHxHT4POVfG4Sj08B3iAzVtbmD94tc8mroKUkc-XJKPOZRXtA2dlaX-LFk1KqtmDnzPPYiBlD-YBRNlQAN9NqDe_Oo46Pn9a9Eg_Cj7IUSGMhHLsIXbJ8jcQtjUMHojHGW9ekPsDyiLtCs0d6NDwdXR9eQP6YmLKFc7qyb1kE1UsPtrWGmOQA
C1_376420000A_000443,養蜂人家蜂采館,ChIJKS-1h9DjZzQRiGFkARBdq90,養蜂人家蜂采館,4.7,8544,"['point_of_interest', 'establishment']",264台灣宜蘭縣員山鄉員山路二段403號,121.6845925,24.7085683,OPERATIONAL,{'open_now': True},AeeoHcL09ANfxHjOFK1FKt11to5l4tQ8-UAZ20I-jt3j2K7vm72NDQQPfyBfTIthY-gyuNfzF7km-3m4ucnGYqgOryoRVzms9tcnCY_s047OP9fikDQnrbyoyNtSEUinkOLajNa44YhZwn4WHCorWqfAH7fJZ2S4a7lfrD6LXo6K88DMey1olrHakZsRKI_pfpFFM6TAMCiZgon_QHK08GEJXD3npEDQHtzhK93eJjfvHJcSWM-IUmL95B-2mcnTj3u6F-t2PRjxTE0BnSwJ99G6t1Eh9J8kNt3jDeGVylQ2zyRKzp6sbBk
C1_376420000A_000461,九寮溪生態園區,ChIJ_9FoarELaDQRFOy5Nzm7Whg,九寮溪生態園區,4.2,1765,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",267台灣宜蘭縣大同鄉崙埤村林家巷,121.5983772,24.6738315,OPERATIONAL,{'open_now': True},AeeoHcKVeMMWw2I5qR1m3qhXTGKAzqGsqB84GZZMbPl83O1X3_rvx7MQDPrMKh5k7ZoWtdReKcWw7Wv-5jpR4KkDkwMA7-WdFHh1x2q0A660DvGQ-0U3KvEKgvl67vhB6rCuwlK5arw59Lw7WdESEHplMX3NJs3rC3q22NW2ZpFQTQd10WdbBrGN09oAUAxe6TykUdD-X_s9mP5NNoKD5FPm2-GloS9zW9Tabo3pArWUbXGethwbOEXyTAnsdwwJr86Fy9xB0pCTsUwmZJG4M7WVrPLd0UpeP-eUhiP-BHMhk7GUjrcTuJ0
C1_376420000A_000462,清溝夜市,ChIJD_EWDovmZzQRFlbEcXbdCSk,清溝夜市,4.4,5535,"['tourist_attraction', 'point_of_interest', 'establishment']",269台灣宜蘭縣冬山鄉清溝路153號,121.761295,24.66399,OPERATIONAL,{'open_now': False},AeeoHcKxPePRvvnImMoa3n8FVTf7FlGiZHMoVSsYjL4XlX18L2S-4BvUf1sMnN9fv-NeSnr4QKEjqnXPobhPl-_fG0qvs5jRwXKiZ-WVAVL_yB5Q_JqrbGLWm_6gfQAacpCDfLaCT1qB_sEAQxV1Lf_iWEdijfrbI8Fi7541SHRVs7eNfu8LutgqbOT9tKQHbcSMCNSs1X7Qg7gSQb7z4z7RfeefxDqZ4Yyalel4j9_-XiKNaULFO1CJFdV3U1-5ljdhG-YUMq4fp9hnX88ZBUzDEN70SFvxpyQBrCYFmqWZWAPGmoz3YOQMC6v01ePD2xxnD3GZnCGiG5qvs-sEf8oKvEVdRaTWUB5T7jiU2QWxyBZ--Hl8LEsov3Ovs98U1IhsiGJ3QaLwTZBHEWvwT40PQFJWw-x9VZ67UOiCg1Cnux5sp235xHdQ2OZgwjd9hDeWYzEn3TnDD0P_pnDSeg9NZWgcHbkRuS2XonsKIEJOFiGcHqYIaJ-Gs_MmMfxQB_VNk6SYX4oy0Hwu27WKbAJ3uXoHVCUuEcts6lJvO_Ydi-XxpxsGz1pk_zQacHua1B-1SKx4fDGW06aLyg
C1_376420000A_000663,張美阿嬤農場,ChIJhfheDgnhZzQRzHYRfqcbt3E,張美阿嬤農場,4.9,93294,"['point_of_interest', 'establishment']",266台灣宜蘭縣三星鄉行健溪一路二段161號,121.675608,24.6748671,OPERATIONAL,{'open_now': True},AeeoHcImeD5DfVw0ik9lnseqStqh-xm3jfijJ6y7jGIY4ZfGQRHGPuJP7KYkAj5z2e5r30yvy8Ui65ivxsuJvP58ZLLhnMCOk2KlAjVaP2ejdTudPz-loXjaxeieHPef0MUEdTfpHfmqvAAiZn80in9r_aqzhdWZs2WzuHxQ2QnpeYVq1CJhWY919vU2hUzBYMnyb2TP5zLFEB5W4TyQh-yhaP0So8tE3Lca7RHI0tip6o07QIqiME8FnSZRKKNqDAc-Uv5_RFqX_1q7LZXjfe8BY7jMpkSgfPPQ6vhRGOAq4iTbq91qOROWK5I4hsGekz460VcznEcO3o4dQKhc51v134elCqYvikJOevTjt4W68PpyIYSZnxwnhDKxVPhsHfrlU4VkVWmzDygQ7evgSOo6NsM0GcphqMjFZlvpZMZObKsqQWputxpwC13v0SIvKYYsTzp4BWaNocMPV0DL4Bry0vT1JCyESMfdPFXGuu-C89p1XIZGpMgt7cZiUkXyMF3uNoXVjQ7T9nhkS8Sn8qi2c7nTQcal5Y4vMFCyVv0ajdh3wywp3R-7_F0lDdr0XLpMhN7XJeUd
C1_376430000A_000012,桃園忠烈祠暨神社文化園區,ChIJayvybg8faDQRIzSItTKNBRY,桃園忠烈祠暨神社文化園區,4.5,8025,"['tourist_attraction', 'point_of_interest', 'establishment']",330台灣桃園市桃園區成功路三段200號,121.3252836,25.0062905,OPERATIONAL,{'open_now': True},AeeoHcLfcwma3-6mHVTic4BnJXGpmGFXHfUAZZmA0mFyl7ZMMeP98wBbWlLE_KiRddoNjDumB7hqbWOS2LRwi7ac7dfkrLhT-F8aFrjQY_FJM4hPanMagKjAhEI4Y8Y2Ya9wqgSRHjw6PPpmwnLnrllhvCN-YZaJIQMIfD3HrikcyZ_LIny-HAq_mrtU9mjyVuISXlT1Q1hSjfbOSIkPHjVGtoNUCiFyc4ekw5P49O0I03oYsLtATFIvpU7GXfD9kkwbA2UNjRIYwJbuF53nB0VGVq38fdF_y7Ey1gJdUmCXyoDXowy0tZ0
