,Acivity_name,Acivity_time,Region,Address,Latlon,Google_Maps_url,Tag,Picture_url,Url
1080,(烘焙聯誼)05/11(日)13:00【台中甜點DIY派對-未婚23~39歲】台中交友|台中相親|交友APP|單身聯誼|男女1:1|菁英聯誼|未婚二春伴侶|相親|月老|媒人|一對一|dating|,2024.07.10 (三) 00:00 - 2025.12.31 (三) 00:00,台中市,台灣台中市大魯閣新時代,"24.1360112,120.6850967",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E5%A4%A7%E9%AD%AF%E9%96%A3%E6%96%B0%E6%99%82%E4%BB%A3,#甜點烘培,https://static.accupass.com/eventbanner/2403260936451937268745_P520x260.jpg,https://www.accupass.com/event/2403260920463654755920?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1081,4/26(六)「雷射室內射擊Laser Tag Party第二彈」遊戲體驗式聯誼活動,2025.04.26 (六) 14:30 - 18:00,台北市,台灣台北市報名後另行通知,"25.0168629,121.1767005",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A0%B1%E5%90%8D%E5%BE%8C%E5%8F%A6%E8%A1%8C%E9%80%9A%E7%9F%A5,#交友,https://static.accupass.com/eventbanner/2501191234064375140530_P520x260.jpg,https://www.accupass.com/event/2501191225331845125921?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1082,2025 思想串流論壇「緣線交織」｜ 2025 Ideas Forum: The Braided Strands of Fate,2025.05.09 (五) 13:30 - 05.11 (日) 17:00,台北市,台灣台北市南港展覽館一館四樓,"25.0566019,121.615541",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%8D%97%E6%B8%AF%E5%B1%95%E8%A6%BD%E9%A4%A8%E4%B8%80%E9%A4%A8%E5%9B%9B%E6%A8%93,#論壇,https://static.accupass.com/eventbanner/2504101427523878771850_P520x260.jpg,https://www.accupass.com/event/2504080616296830628870?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1083,【5月場】策展人深度導覽「福爾摩沙時代—臺灣近現代美術的知識啟蒙」,2025.05.10 (六) 14:00 - 17:00,台南市,台灣台南市中西區忠義路二段1號,"22.9905107,120.1988374",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%BF%A0%E7%BE%A9%E8%B7%AF%E4%BA%8C%E6%AE%B51%E8%99%9F,#策展人導覽,https://static.accupass.com/eventbanner/2504150247486308812220_P520x260.jpg,https://www.accupass.com/event/2504010613511450769762?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1084,2025年度國立東華大學原住民族樂舞與藝術學士學位學程《0度空間-匆匆來，慢慢種下。》110級畢業聯展,2025.05.12 (一) 10:00 - 05.18 (日) 21:00,花蓮縣,台灣花蓮縣壽豐鄉志學村大學路二段1號,"23.8986566,121.5418458",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E8%8A%B1%E8%93%AE%E7%B8%A3%E5%A3%BD%E8%B1%90%E9%84%89%E5%BF%97%E5%AD%B8%E6%9D%91%E5%A4%A7%E5%AD%B8%E8%B7%AF%E4%BA%8C%E6%AE%B51%E8%99%9F,#動態展演,https://static.accupass.com/eventbanner/2503130402065125729860_P520x260.jpg,https://www.accupass.com/event/2503091314021823667127?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1085,（北部）❤️ 全台唯一「戀愛賞金挑戰」正式開跑！,2025.05.03 (六) 15:00 - 05.04 (日) 19:00,台北市,台灣台北市中正區館前路,"25.0451749,121.5124336",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E9%A4%A8%E5%89%8D%E8%B7%AF,#派對.單身聯誼.,https://static.accupass.com/eventbanner/2502060910211336361510_P520x260.jpg,https://www.accupass.com/event/2502060910021734968508?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1086,築生講堂 | 歷史建築修復,2025.05.02 (五) 19:00 - 05.09 (五) 21:00,台中市,台灣台中市繼光街55-1號,"24.1384681,120.6792453",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E7%B9%BC%E5%85%89%E8%A1%9755-1%E8%99%9F,#建築,https://static.accupass.com/eventbanner/2504070812471408621020_P520x260.jpg,https://www.accupass.com/event/2504070811471408612243?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1087,【流行歌唱入門】| 團體體驗講座 | 4人開課 | 8堂課輕鬆上手| #全新上線,2024.06.09 (日) 19:00 - 2025.06.30 (一) 19:00,台北市,台灣台北市基隆路一段163號8樓之1 (聯合世紀大樓),"25.0407277,121.5484174",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%9F%BA%E9%9A%86%E8%B7%AF%E4%B8%80%E6%AE%B5163%E8%99%9F8%E6%A8%93%E4%B9%8B1%20(%E8%81%AF%E5%90%88%E4%B8%96%E7%B4%80%E5%A4%A7%E6%A8%93),#流行歌唱入門,https://static.accupass.com/eventbanner/2309200548451518520137_P520x260.jpg,https://www.accupass.com/event/2405010833462929477790?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1088,【新手體驗】04月TRPG跑團夜 - 雙北聯合計畫,2025.04.01 (二) 19:30 - 04.30 (三) 22:00,台北市,台灣台北市(每場地點不同) 新生南路一段160巷18-1號,"25.0345369,121.5282184",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82(%E6%AF%8F%E5%A0%B4%E5%9C%B0%E9%BB%9E%E4%B8%8D%E5%90%8C)%20%E6%96%B0%E7%94%9F%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5160%E5%B7%B718-1%E8%99%9F,#TRPG,https://static.accupass.com/eventbanner/2502260915581091059933_P520x260.jpg,https://www.accupass.com/event/2502210332349844201030?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1089,2025 Newegg PC Builder挑戰賽：素人出擊 大神接招 - 觀賽者報名【Audience Registration】,2025.05.23 (五) 10:00 - 12:30,台北市,台灣台北市南港區經貿二路1號,"25.0564452,121.6153764",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%8D%97%E6%B8%AF%E5%8D%80%E7%B6%93%E8%B2%BF%E4%BA%8C%E8%B7%AF1%E8%99%9F,#PC Builder,https://static.accupass.com/eventbanner/2503071133161042911160_P520x260.jpg,https://www.accupass.com/event/2503071150041342496808?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1090,Our Tone Your Key【圓起不滅 】24大小調的五度圈 | 薩克斯風、鋼琴、互動式導聆,2025.05.16 (五) 19:30 - 21:15,台北市,台灣台北市大安區建國南路二段231號B1,"25.0260107,121.5354808",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BB%BA%E5%9C%8B%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B5231%E8%99%9FB1,#鋼琴,https://static.accupass.com/eventbanner/2503060803371584500516_P520x260.jpg,https://www.accupass.com/event/2503060814502048722674?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1091,2025歷史復活節：城東文青．菁英之路走讀導覽,2025.04.29 (二) 14:00 - 17:00,台北市,台灣台北市捷運臺大醫院站2號出口地上層,"25.0444929,121.5125195",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%8D%B7%E9%81%8B%E8%87%BA%E5%A4%A7%E9%86%AB%E9%99%A2%E7%AB%992%E8%99%9F%E5%87%BA%E5%8F%A3%E5%9C%B0%E4%B8%8A%E5%B1%A4,#古蹟,https://static.accupass.com/eventbanner/2504141316024882622600_P520x260.jpg,https://www.accupass.com/event/2504141325024548102430?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1092,🌰 春栗皮革口金包 🌰,2025.04.10 (四) 13:00 - 04.26 (六) 17:00,台北市,台灣台北市松江路402巷7弄4號1樓,"25.0641787,121.5299057",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%9D%BE%E6%B1%9F%E8%B7%AF402%E5%B7%B77%E5%BC%844%E8%99%9F1%E6%A8%93,#包包手作,https://static.accupass.com/eventbanner/2503220614272481193420_P520x260.jpg,https://www.accupass.com/event/2503220618451306641163?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1093,【𝗧𝘂𝗿𝗯𝗼𝗣𝗹𝘂𝘀 無程式碼平台】新型專利！內建 𝗔𝗜 智能生成表單功能,2024.12.26 (四) 19:00 - 2025.05.01 (四) 00:00,高雄市,台灣高雄市（全台不限地點，免費線上諮詢）,"23.3961523,114.1995449",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E9%AB%98%E9%9B%84%E5%B8%82%EF%BC%88%E5%85%A8%E5%8F%B0%E4%B8%8D%E9%99%90%E5%9C%B0%E9%BB%9E%EF%BC%8C%E5%85%8D%E8%B2%BB%E7%B7%9A%E4%B8%8A%E8%AB%AE%E8%A9%A2%EF%BC%89,#AI,https://static.accupass.com/eventbanner/2502080535021455479433_P520x260.jpg,https://www.accupass.com/event/2412261006315121043890?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1094,【春食．春時】0km ⨉ 威石東 | 季節新酒品飲 WE MOVE,2025.04.25 (五) 14:30 - 04.26 (六) 17:30,台北市,台灣台北市大安區金山南路二段203巷21號,"25.0279394,121.5250232",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E9%87%91%E5%B1%B1%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B5203%E5%B7%B721%E8%99%9F,#葡萄酒,https://static.accupass.com/eventbanner/2503200222251849965534_P520x260.jpg,https://www.accupass.com/event/2503210457468692157680?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1095,【在美術館之前，我們談些什麼? Conversations before an art museum opening】臺中市立美術館2025年講座,2025.03.30 (日) 14:00 - 10.04 (六) 16:00,台中市,台灣台中市實際活動地點依各場次說明,"24.1794769,120.5770751",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E5%AF%A6%E9%9A%9B%E6%B4%BB%E5%8B%95%E5%9C%B0%E9%BB%9E%E4%BE%9D%E5%90%84%E5%A0%B4%E6%AC%A1%E8%AA%AA%E6%98%8E,#藝術書寫,https://static.accupass.com/eventbanner/2503060549262005702834_P520x260.jpg,https://www.accupass.com/event/2501240841191840923523?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1096,【Mortlach 慕赫品酩饗宴】城市好酒慕赫品酩會,2025.04.26 (六) 18:30 - 21:00,台南市,台灣台南市中西區和意路1號2樓,"22.9873055,120.1968611",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8D%97%E5%B8%82%E4%B8%AD%E8%A5%BF%E5%8D%80%E5%92%8C%E6%84%8F%E8%B7%AF1%E8%99%9F2%E6%A8%93,#威士忌,https://static.accupass.com/eventbanner/2503270738541374859117_P520x260.jpg,https://www.accupass.com/event/2503141207251960938334?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1097,🌸 母親節手作，獻給最愛🌸【歡迎單人體驗】-榛心手作工坊,2025.04.26 (六) 14:00 - 16:30,台北市,台灣台北市中山區松江路156巷13號1樓,"25.0544401,121.5292785",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E6%9D%BE%E6%B1%9F%E8%B7%AF156%E5%B7%B713%E8%99%9F1%E6%A8%93,#手作項鍊,https://static.accupass.com/eventbanner/2503171505212624561110_P520x260.jpg,https://www.accupass.com/event/2503171445292045190609?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1098,2025 寶藏巖學校日🏫 - 光節期間特別場次✨,2025.03.22 (六) 16:30 - 05.25 (日) 18:00,台北市,台灣台北市中正區汀州路三段230巷14弄2號,"25.0106466,121.5298099",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E6%B1%80%E5%B7%9E%E8%B7%AF%E4%B8%89%E6%AE%B5230%E5%B7%B714%E5%BC%842%E8%99%9F,#寶藏巖國際藝術村,https://static.accupass.com/eventbanner/2503120600191347902902_P520x260.jpg,https://www.accupass.com/event/2503050648135952205410?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1099,2025 艋舺復古著衣派對,2025.05.10 (六) 11:00 - 05.24 (六) 18:00,台北市,台灣台北市萬華區萬華51號公園,"25.0345066,121.4966164",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E8%90%AC%E8%8F%AF%E5%8D%80%E8%90%AC%E8%8F%AF51%E8%99%9F%E5%85%AC%E5%9C%92,#復古,https://static.accupass.com/eventbanner/2504140406245412799260_P520x260.jpg,https://www.accupass.com/event/2504080736572846488100?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1100,(台北聯誼)06/15(日)14:00【情定下午茶派對：男年收百萬篇+女7~8年級】台北交友|台北相親|交友APP|單身聯誼|男女1:1|菁英聯誼|未婚二春伴侶|相親|月老|媒人|一對一|dating,2024.06.29 (六) 00:00 - 2025.12.31 (三) 00:00,台北市,台灣台北市近捷運,"25.0407277,121.5484174",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E8%BF%91%E6%8D%B7%E9%81%8B,#唐果媒人,https://static.accupass.com/eventbanner/2406291203167480449040_P520x260.jpg,https://www.accupass.com/event/2406291155076369703790?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1101,【32畫】油畫課程│莫內-睡蓮,2023.12.15 (五) 09:00 - 2030.12.31 (二) 12:00,台中市,台灣台中市北屯區雷中街47號,"24.1825172,120.666602",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E5%8C%97%E5%B1%AF%E5%8D%80%E9%9B%B7%E4%B8%AD%E8%A1%9747%E8%99%9F,#繪畫,https://static.accupass.com/eventbanner/2306080129491086613463_P520x260.jpg,https://www.accupass.com/event/2306080128451146304869?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1102,2025 TRPG FES. 桌上角色扮演嘉年華,2025.05.11 (日) 11:00 - 18:00,新北市,台灣新北市三重區新北大道一段2號1樓,"25.0618491,121.4888325",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E9%87%8D%E5%8D%80%E6%96%B0%E5%8C%97%E5%A4%A7%E9%81%93%E4%B8%80%E6%AE%B52%E8%99%9F1%E6%A8%93,#新手,https://static.accupass.com/eventbanner/2504150440051936773702_P520x260.jpg,https://www.accupass.com/event/2503290711311688318734?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1103,(贈)吉卜力風格及Line貼圖教學《ChatGPT文案實戰班 第6季》提升效率/升職加薪 最佳秘密武器！,2025.06.01 (日) 10:00 - 17:00,台北市,台灣台北市大同區承德路三段159巷4號1樓,"25.068033,121.5163027",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E6%89%BF%E5%BE%B7%E8%B7%AF%E4%B8%89%E6%AE%B5159%E5%B7%B74%E8%99%9F1%E6%A8%93,#ChatGPT,https://static.accupass.com/eventbanner/2504122308501778055624_P520x260.jpg,https://www.accupass.com/event/2501090853467607120070?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1104,鯨魚尾巴系列|書籤|項鍊|耳環|台南手作|台南金工課程|文化幣|禮物,2023.03.09 (四) 00:00 - 2039.12.31 (六) 00:00,台南市,台灣台南市安南區安中路四段290巷325弄65號,"23.0537225,120.1688773",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E4%B8%AD%E8%B7%AF%E5%9B%9B%E6%AE%B5290%E5%B7%B7325%E5%BC%8465%E8%99%9F,#禮物,https://static.accupass.com/eventbanner/2401200327531454062699_P520x260.jpg,https://www.accupass.com/event/2303091201191678314519?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1105,年少輕狂舞台劇,2025.05.09 (五) 18:00 - 05.10 (六) 20:00,南投縣,台灣南投縣大學路1號,"23.9511315,120.9281565",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8D%97%E6%8A%95%E7%B8%A3%E5%A4%A7%E5%AD%B8%E8%B7%AF1%E8%99%9F,#戴立忍,https://static.accupass.com/eventbanner/2504010934011681583383_P520x260.jpg,https://www.accupass.com/event/2503300544321536869674?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1106,【32畫】油畫課程│櫻花之蜓,2023.12.14 (四) 09:00 - 2030.12.31 (二) 12:00,台中市,台灣台中市北屯區雷中街47號,"24.1825172,120.666602",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E5%8C%97%E5%B1%AF%E5%8D%80%E9%9B%B7%E4%B8%AD%E8%A1%9747%E8%99%9F,#繪畫,https://static.accupass.com/eventbanner/2303180632091185682352_P520x260.jpg,https://www.accupass.com/event/2303180629561067190797?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1107,Perhaps Love 母親節音樂會,2025.05.03 (六) 19:00 - 20:30,台北市,台灣台北市內湖區內湖路一段608號,"25.078379,121.5758203",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%85%A7%E6%B9%96%E5%8D%80%E5%85%A7%E6%B9%96%E8%B7%AF%E4%B8%80%E6%AE%B5608%E8%99%9F,#音樂會,https://static.accupass.com/eventbanner/2504170712421156894050_P520x260.jpg,https://www.accupass.com/event/2503140923581024383100?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1108,星際大戰日派對 Star Wars Day Party 5/4 (日),2025.05.04 (日) 18:30 - 20:30,台北市,台灣台北市中正區館前路36號7樓,"25.0446152,121.5122242",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E9%A4%A8%E5%89%8D%E8%B7%AF36%E8%99%9F7%E6%A8%93,#互動遊戲,https://static.accupass.com/eventbanner/2503250936273665199830_P520x260.jpg,https://www.accupass.com/event/2503200620022027853869?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1109,造物星圖Ｘ工藝青年增能講座＆OPEN STUDIO 工作室參訪,2025.04.11 (五) 23:55 - 05.02 (五) 00:00,南投縣,台灣南投縣草屯鎮中正路573號,"23.9804796,120.6884295",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8D%97%E6%8A%95%E7%B8%A3%E8%8D%89%E5%B1%AF%E9%8E%AE%E4%B8%AD%E6%AD%A3%E8%B7%AF573%E8%99%9F,#行銷,https://static.accupass.com/eventbanner/2503301123491299015687_P520x260.jpg,https://www.accupass.com/event/2503300146551949361390?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1110,(高雄聯誼)114/06/15(日)14:00 【午茶浪漫約會 : 男年收百萬篇+女7~8年級】（女早鳥299元）女生免費排約/男女比1:1/約會/找對象/唐果/聯誼/婚友社/媒人/相親,2024.01.31 (三) 00:00 - 2025.12.31 (三) 00:00,高雄市,台灣高雄市近捷運,"22.6483486,120.225798",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E9%AB%98%E9%9B%84%E5%B8%82%E8%BF%91%E6%8D%B7%E9%81%8B,#七八年級,https://static.accupass.com/eventbanner/2504151337003417451780_P520x260.jpg,https://www.accupass.com/event/2312270224021091114480?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1111,【手作課程 - 浪漫手鍊編織】-獨特的禮物-個人／親子課程 (捷運大安站),2025.02.25 (二) 18:30 - 05.31 (六) 12:00,台北市,台灣台北市大安區大安路一段224巷11號 1樓 110室,"25.0340226,121.5427778",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%A4%A7%E5%AE%89%E8%B7%AF%E4%B8%80%E6%AE%B5224%E5%B7%B711%E8%99%9F%201%E6%A8%93%20110%E5%AE%A4,#禮物,https://static.accupass.com/eventbanner/2412180727159989002460_P520x260.jpg,https://www.accupass.com/event/2502251208512020513195?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1112,手工糠皂 DIY，自製天然潤膚皂：初階到進階，一步一步簡單玩皂,2025.03.15 (六) 14:00 - 05.18 (日) 16:30,台北市,台灣台北市松山區長安東路二段280號1樓,"25.0481561,121.5424238",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%9D%BE%E5%B1%B1%E5%8D%80%E9%95%B7%E5%AE%89%E6%9D%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5280%E8%99%9F1%E6%A8%93,#選物店,https://static.accupass.com/eventbanner/2502260550441660013254_P520x260.jpg,https://www.accupass.com/event/2502241439393783826820?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1113,2025本草派對：重拾___ Refresh your life,2025.05.09 (五) 13:00 - 05.11 (日) 21:00,台北市,台灣台北市大同區迪化街一段21號,"25.0548899,121.5079304",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E8%BF%AA%E5%8C%96%E8%A1%97%E4%B8%80%E6%AE%B521%E8%99%9F,#藝文,https://static.accupass.com/eventbanner/2503250503401460590797_P520x260.jpg,https://www.accupass.com/event/2503170419131900439211?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1114,【2023活字文化祭】牽好緣活字御守DIY體驗 -活字號印美學,2023.08.05 (六) 14:00 - 2025.10.31 (五) 16:00,台北市,台灣台北市太原路97巷12號1樓,"25.0520302,121.5136063",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%AA%E5%8E%9F%E8%B7%AF97%E5%B7%B712%E8%99%9F1%E6%A8%93,#造紙機,https://static.accupass.com/eventbanner/2307091442297741536610_P520x260.jpg,https://www.accupass.com/event/2307040556021573322994?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
1115,【2023活字文化祭】走訪萬華體驗「籤」字御守DIY-活字號印美學,2023.09.02 (六) 09:30 - 2025.10.31 (五) 16:00,台北市,台灣台北市108萬華區國興路44號,"25.024947,121.5052541",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82108%E8%90%AC%E8%8F%AF%E5%8D%80%E5%9C%8B%E8%88%88%E8%B7%AF44%E8%99%9F,#活字,https://static.accupass.com/eventbanner/2308171840156158711420_P520x260.jpg,https://www.accupass.com/event/2308161831011981742954?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
